departamento,anio,sexo,Fuerza de trabajo,Fuerza de trabajo potencial,Poblacion desocupada,Poblacion en edad de trabajar (PET),Poblacion fuera de la fuerza de trabajo,Poblacion ocupada,Poblacion subocupada,Poblacion total,Porcentaje poblacion en edad de trabajar,Tasa Global de Participacion (TGP),Tasa de Desocupacion (TD),Tasa de Ocupacion (TO),Tasa de Subocupacion (TS)
Tolima,2008,mujeres,282.438997,0.0,60.110952,481.177,198.738003,222.328045,34.736757,659.078,73.007595459,58.697526507,21.282808874,46.205044127,12.298853006
Tolima,2008,total,675.453248,0.0,101.414048,947.927,272.473752,574.0391999999999,90.658925,1309.411,72.393389089,71.255829628,15.014221737,60.557321367,13.421939256
Tolima,2009,hombres,390.430427,0.0,42.521686,469.997,79.566573,347.908742,48.875483,651.164,72.177976669,83.070833922,10.890976356,74.023609041,12.518359156
Tolima,2009,mujeres,268.999956,0.0,52.736517,485.062,216.062044,216.263439,32.779187,659.805,73.51596305,55.456819146,19.604656451,44.584700274,12.185573531
Tolima,2009,total,659.430383,0.0,95.258203,955.059,295.628617,564.172181,81.65467100000001,1310.969,72.8513794,69.046036255,14.445528317,59.071971536,12.382606663
Tolima,2010,hombres,398.350866,0.0,46.204637000000005,473.271,74.920134,352.146229,68.05162200000001,652.031,72.584125601,84.169718033,11.598979958,74.406889307,17.083337256
Tolima,2010,mujeres,288.484354,0.0,57.167732,489.024,200.539646,231.31662100000003,41.722407,660.654,74.021197177,58.991860041,19.816579887,47.301690969,14.46262373
Tolima,2010,total,686.8352199999999,0.0,103.37236999999999,962.295,275.45978,583.46285,109.774029,1312.685,73.307381436,71.374705249,15.050534182,60.632430839,15.98258583
Tolima,2011,hombres,412.69317,0.0,49.621125,476.611,63.91783,363.072045,76.039863,652.887,73.000534549,86.589098765,12.023732952,76.177856764,18.425277759
Tolima,2011,mujeres,310.716499,0.0,76.229056,492.978,182.26150099999998,234.487443,48.564065,661.538,74.519982223,63.028471664,24.533314546,47.565498457,15.62970266
Tolima,2011,total,723.409669,0.0,125.85018099999999,969.589,246.17933100000002,597.559488,124.603928,1314.425,73.765258573,74.609929419,17.396806559,61.630184324,17.224531702
Tolima,2012,hombres,401.598047,0.0,36.993107,479.999,78.40095299999999,364.60494,56.570818,653.647,73.433978891,83.666434166,9.211475911,75.959520737,14.086427614
Tolima,2012,mujeres,288.710429,0.0,44.716302000000006,496.935,208.224571,243.99412700000002,42.447269999999996,662.327,75.028648991,58.098228009,15.488287883,49.0998072,14.702368121
Tolima,2012,total,690.3084769999999,0.0,81.70941,976.934,286.625523,608.599067,99.018088,1315.974,74.236573063,70.660707549,11.83665167,62.296845729,14.344034835
Tolima,2013,hombres,391.542123,0.0,29.892855,483.537,91.99487699999999,361.649268,56.17192,654.29,73.902550857,80.974594045,7.634645955,74.792470476,14.346328605
Tolima,2013,mujeres,287.14208299999996,0.0,37.829222,500.925,213.782917,249.312861,36.44607,663.099,75.543018463,57.322370203,13.174391549,49.770496707,12.692695581
Tolima,2013,total,678.684206,0.0,67.722077,984.462,305.777794,610.962129,92.61799,1317.389,74.728269327,68.939604144,9.978437184,62.060509049,13.6466989
Tolima,2014,hombres,394.986326,0.0,32.90401,487.211,92.224674,362.082317,41.491112,654.923,74.39210411,81.070896662,8.330417403,74.317352578,10.504442505
Tolima,2014,mujeres,287.191305,0.0,36.714013,505.058,217.866695,250.47729199999998,31.520546,664.03,76.059515383,56.863034549,12.783817824,49.593767803,10.975452653
Tolima,2014,total,682.177631,0.0,69.61802300000001,992.269,310.091369,612.559608,73.011657,1318.953,75.23156625,68.749263695,10.20526322,61.733220373,10.702733995
Tolima,2015,hombres,399.905184,0.0,35.893142999999995,491.152,91.24681600000001,364.012042,39.83366,655.653,74.910356545,81.42187837,8.975413157,74.113928386,9.960776188
Tolima,2015,mujeres,290.485861,0.0,40.794723,509.394,218.908139,249.691138,34.517906,665.15,76.583327069,57.025772002,14.043617278,49.017290832,11.882817928
Tolima,2015,total,690.3910450000001,0.0,76.687865,1000.546,310.15495500000003,613.7031800000001,74.351566,1320.803,75.752856406,69.001429728,11.107888148,61.336828093,10.769485909
Tolima,2016,hombres,397.343913,0.0,30.70759,495.361,98.017087,366.636324,45.634912,656.567,75.447136393,80.212998892,7.728214486,74.013966292,11.484990868
Tolima,2016,mujeres,292.993174,0.0,46.448971,513.976,220.982826,246.54420199999998,32.042037,666.618,77.102028448,57.005224665,15.853260508,47.968037896,10.936103452
Tolima,2016,total,690.3370870000001,0.0,77.156561,1009.337,318.999913,613.180526,77.676949,1323.185,76.280867755,68.395103614,11.176650133,60.750822176,11.252031827
Tolima,2017,hombres,390.062737,0.0,32.036568,499.681,109.61826300000001,358.026168,44.452624,657.703,75.973653762,78.062351111,8.213183459,71.650947002,11.396275423
Tolima,2017,mujeres,283.46553,0.0,40.473091999999994,518.629,235.16347,242.992437,28.051392,668.342,77.599342851,54.656706341,14.277959067,46.852844183,9.895874132
Tolima,2017,total,673.5282659999999,0.0,72.50966,1018.31,344.781734,601.018606,72.50401600000001,1326.045,76.793019845,66.141770795,10.765644752,59.021182719,10.764806682
Tolima,2018,hombres,394.756667,0.0,41.302728,504.293,109.536333,353.45394,49.068146999999996,659.187,76.502267187,78.279228004,10.462832178,70.089003748,12.429973017
Tolima,2018,mujeres,275.357741,0.0,52.623419999999996,523.693,248.33525899999998,222.734322,29.999122,670.762,78.074339333,52.57999275,19.110927995,42.531468196,10.8945991
Tolima,2018,total,670.114409,0.0,93.926147,1027.986,357.871591,576.188261,79.067269,1329.949,77.2951444,65.18711429,14.016434519,56.050205101,11.799070162
Tolima,2019,hombres,383.97497100000004,0.0,48.804550000000006,508.4,124.425029,335.170421,48.069022,661.232,76.886781039,75.526154796,12.71034667,65.926518695,12.518790384
Tolima,2019,mujeres,259.21724,0.0,57.919396,528.636,269.41876,201.297843,28.611614000000003,673.847,78.450449434,49.03510913,22.343959984,38.078723968,11.03769718
Tolima,2019,total,643.1922099999999,0.0,106.723946,1037.036,393.84378999999996,536.468264,76.68063599999999,1335.079,77.676002693,62.022168033,16.592854277,51.730920072,11.921885002
Tolima,2020,hombres,368.975216,0.0,66.966482,512.148,143.172784,302.008733,0.0,663.097,77.235758871,72.04464638,18.149317148,58.96903502,0.0
Tolima,2020,mujeres,228.70759,0.0,71.95007000000001,533.193,304.48541,156.75752,,676.689,78.794394471,42.893959592,31.459415138,29.399770775,0.0
Tolima,2020,total,597.682806,0.0,138.916552,1045.341,447.65819400000004,458.766253,0.0,1339.786,78.022982775,57.175869454,23.242521111,43.886755926,0.0
Tolima,2021,hombres,362.809,18.121,51.023,515.288,152.479,311.786,20.561,664.658,77.526820191,70.408918318,14.063276842,60.507117214,5.667209515
Tolima,2021,mujeres,201.691,38.528,40.746,537.138,335.447,160.945,11.832,679.185,79.085583527,37.549215833,20.202112835,29.963480882,5.866564039
Tolima,2021,total,564.5,56.648,91.769,1052.426,487.926,472.731,32.393,1343.843,78.314627345,53.63796297,16.256631201,44.918237146,5.738437206
Tolima,2022,hombres,377.44,24.731,47.762,518.087,140.647,329.678,27.72,665.766,77.818167071,72.852599723,12.654160657,63.633714711,7.3441044
Tolima,2022,mujeres,237.018,50.901,48.837,540.671,303.653,188.181,18.617,681.135,79.378003643,43.837754886,20.604659896,34.805134586,7.854700197
Tolima,2022,total,614.458,75.632,96.599,1058.758,444.3,517.859,46.337,1346.901,78.606984628,58.035719937,15.720949206,48.911953884,7.541059245
Tolima,2023,hombres,368.731,10.153,35.276,520.878,152.147,333.456,22.756,666.964,78.096806324,70.790345833,9.566729316,64.018025065,6.171548726
Tolima,2023,mujeres,235.093,26.737,34.327,544.146,309.053,200.767,17.722,683.112,79.656991254,43.204081776,14.601328579,36.895711836,7.538230389
Tolima,2023,total,603.824,36.889,69.602,1065.024,461.199,534.222,40.478,1350.076,78.88622923,56.695860064,11.526903594,50.160582933,6.703653488
Tolima,2024,hombres,379.403,7.378,37.991,524.296,144.893,341.412,19.079,668.145,78.470302868,72.364245628,10.0133462,65.118163188,5.028612576
Tolima,2024,mujeres,232.776,18.185,35.485,548.108,315.332,197.29,16.601,685.084,80.005877623,42.468946482,15.244383195,35.994817542,7.131791518
Tolima,2024,total,612.178,25.563,73.476,1072.403,460.225,538.702,35.68,1353.23,79.247700948,57.084693476,12.002403651,50.233158142,5.828328531
Tolima,2025,hombres,401.595,3.76,33.869,527.151,125.557,367.726,32.94,669.389,78.751129606,76.18203863,8.433625773,69.757130586,8.202363704
Tolima,2025,mujeres,267.953,13.832,38.588,551.622,283.67,229.365,22.024,687.082,80.284747568,48.575389727,14.401101282,41.579998654,8.219539326
Tolima,2025,total,669.547,17.593,72.457,1078.774,409.226,597.09,54.965,1356.471,79.527940574,62.065599353,10.821807976,55.348979372,8.209237384
Tolima,2026,hombres,423.78700000000003,0.14199999999999946,29.747,530.0059999999999,106.221,394.04,46.800999999999995,670.633,79.03195634400001,79.99983163199998,6.853905345999998,74.39609798400001,11.376114831999999
Tolima,2026,mujeres,303.12999999999994,9.479000000000003,41.691,555.136,252.00800000000004,261.44000000000005,27.447000000000003,689.08,80.563617513,54.681832972,13.557819369000002,47.165179766,9.307287134
Tolima,2026,total,726.916,9.623000000000001,71.43799999999999,1085.1449999999998,358.227,655.4780000000001,74.25,1359.712,79.8081802,67.04650523000001,9.641212301000001,60.464800602000004,10.590146236999999
Valle del Cauca,2007,hombres,1178.4584869999999,0.0,104.79846099999999,1478.399,299.94051299999995,1073.660026,132.13124100000002,2065.902,71.561913392,79.711802213,8.89284279,72.623156957,11.212210098
Valle del Cauca,2007,mujeres,907.887643,0.0,123.821383,1629.631,721.743357,784.06626,105.94015300000001,2196.473,74.193081363,55.71124033,13.638403785,48.11311642,11.668861691
Valle del Cauca,2007,total,2086.34613,0.0,228.619843,3108.03,1021.68387,1857.726286,238.071395,4262.375,72.917798176,67.127605902,10.957905785,59.771826091,11.41092513
Valle del Cauca,2008,hombres,1168.31268,0.0,128.183501,1491.193,322.88032,1040.129178,131.287583,2073.329,71.922642282,78.347516358,10.971677657,69.751479411,11.237366914
Valle del Cauca,2008,mujeres,915.899786,0.0,139.592182,1647.71,731.8102140000001,776.3076040000001,101.188496,2210.224,74.549457431,55.586224896,15.240988635,47.114334677,11.047987699
Valle del Cauca,2008,total,2084.212466,0.0,267.775684,3138.903,1054.690534,1816.436782,232.476078,4283.553,73.278024108,66.399390674,12.847811245,57.868522292,11.154144889
Valle del Cauca,2009,hombres,1215.609565,0.0,142.390717,1502.47,286.860435,1073.2188489999999,194.339487,2079.145,72.263839222,80.907410156,11.713523864,71.43030136,15.986998798
Valle del Cauca,2009,mujeres,1004.648645,0.0,170.19822299999998,1665.513,660.8643549999999,834.450422,163.162869,2223.678,74.899018653,60.320672672,16.941069279,50.101705725,16.240789277
Valle del Cauca,2009,total,2220.25821,0.0,312.58894,3167.983,947.72479,1907.669271,357.502356,4302.823,73.625687136,70.08428424,14.078945324,60.217156181,16.10183691
Valle del Cauca,2010,hombres,1216.215336,0.0,133.720826,1513.485,297.269664,1082.49451,202.38209400000002,2084.961,72.590566442,80.358598583,10.994831428,71.523306131,16.640317586
Valle del Cauca,2010,mujeres,1017.998027,0.0,161.080224,1683.956,665.957973,856.9178029999999,161.406889,2237.999,75.243822718,60.452768767,15.823235413,50.887184851,15.855324302
Valle del Cauca,2010,total,2234.213363,0.0,294.80105,3197.441,963.227637,1939.412312,363.78898300000003,4322.96,73.964158817,69.875045781,13.194847689,60.655139918,16.282642877
Valle del Cauca,2011,hombres,1207.574953,0.0,143.202877,1524.572,316.997047,1064.3720759999999,169.716982,2091.023,72.910341015,79.207472869,11.858715431,69.814484062,14.054364178
Valle del Cauca,2011,mujeres,976.254192,0.0,169.13590599999998,1701.556,725.3018079999999,807.118286,135.957429,2251.4,75.577684996,57.37420292,17.324986445,47.434130041,13.926437437
Valle del Cauca,2011,total,2183.829146,0.0,312.338784,3226.128,1042.2988540000001,1871.490362,305.674411,4342.423,74.293268988,67.691955977,14.302345238,58.010418734,13.997176088
Valle del Cauca,2012,hombres,1201.950294,0.0,129.298609,1534.821,332.870706,1072.651686,173.85445499999997,2096.04,73.224795328,78.312082927,10.757400628,69.887738426,14.464363137
Valle del Cauca,2012,mujeres,986.239186,0.0,176.089068,1717.543,731.303814,810.150118,132.317809,2262.689,75.907161788,57.421513517,17.85460065,47.169131592,13.416401462
Valle del Cauca,2012,total,2188.18948,0.0,305.38767700000005,3252.364,1064.17452,1882.801804,306.17226400000004,4358.729,74.617256544,67.279968669,13.95618064,57.890254707,13.992036185
Valle del Cauca,2013,hombres,1209.159644,0.0,131.32731,1543.492,334.332356,1077.832334,167.73197,2099.111,73.530747064,78.339223292,10.861039804,69.830769068,13.871780324
Valle del Cauca,2013,mujeres,986.3934409999999,0.0,166.415936,1731.688,745.294559,819.977505,145.75027,2271.701,76.228693829,56.961383393,16.871151926,47.351341862,14.776078601
Valle del Cauca,2013,total,2195.553085,0.0,297.743246,3275.18,1079.626915,1897.809839,313.48224,4370.812,74.93298728,67.036104435,13.561195503,57.945207255,14.278053302
Valle del Cauca,2014,hombres,1204.6309059999999,0.0,119.03137,1551.452,346.82109399999996,1085.5995360000002,146.674424,2101.467,73.827093169,77.645386787,9.881148644,69.973130704,12.175880886
Valle del Cauca,2014,mujeres,955.46763,0.0,148.84253,1746.193,790.72537,806.6251,128.083579,2280.966,76.554977146,54.717183627,15.577977256,46.193353206,13.405328948
Valle del Cauca,2014,total,2160.098537,0.0,267.873901,3297.645,1137.546463,1892.224636,274.75800300000003,4382.433,75.246900523,65.504277644,12.401003753,57.381089715,12.719697664
Valle del Cauca,2015,hombres,1196.047747,0.0,103.342065,1560.107,364.059253,1092.705682,159.173169,2104.841,74.119945402,76.664469005,8.640295973,70.040431977,13.308262093
Valle del Cauca,2015,mujeres,990.817504,0.0,155.55355799999998,1761.909,771.091496,835.263946,128.998588,2291.585,76.886041757,56.235452796,15.699516568,47.406758567,13.019409485
Valle del Cauca,2015,total,2186.865251,0.0,258.895624,3322.016,1135.1507490000001,1927.969628,288.17175699999996,4396.426,75.561740377,65.829461732,11.83866374,58.036133116,13.177389731
Valle del Cauca,2016,hombres,1207.25126,0.0,109.309826,1569.705,362.45374,1097.9414339999998,141.52909,2109.818,74.400019338,76.909435863,9.054438753,69.945718098,11.723250532
Valle del Cauca,2016,mujeres,968.393042,0.0,153.57628400000002,1778.823,810.4299579999999,814.816758,126.12070299999999,2304.071,77.203480275,54.440101236,15.858879369,45.806511252,13.023710156
Valle del Cauca,2016,total,2175.644302,0.0,262.88611,3348.528,1172.883698,1912.758192,267.649793,4413.889,75.863439248,64.973155435,12.083138316,57.122359195,12.302093338
Valle del Cauca,2017,hombres,1210.787251,0.0,113.425954,1579.085,368.297749,1097.361297,135.955014,2115.52,74.642877401,76.676508921,9.367950807,69.493491285,11.228646023
Valle del Cauca,2017,mujeres,956.570157,0.0,156.844065,1794.506,837.935843,799.726092,112.406738,2315.727,77.492122344,53.305486705,16.396504076,44.565250405,11.751018693
Valle del Cauca,2017,total,2167.357408,0.0,270.270019,3373.591,1206.233592,1897.087389,248.361752,4431.247,76.131865364,64.244818301,12.47002538,56.233473153,11.45919688
Valle del Cauca,2018,hombres,1195.570308,0.0,105.113862,1591.129,395.558692,1090.456446,143.21568299999998,2126.036,74.840172038,75.139747158,8.791943141,68.533503311,11.978859166
Valle del Cauca,2018,mujeres,964.4986230000001,0.0,164.09319699999998,1827.444,862.945377,800.405426,120.591156,2348.153,77.824741403,52.778559748,17.013315864,43.799176669,12.50298895
Valle del Cauca,2018,total,2160.068931,0.0,269.207059,3418.573,1258.5040689999998,1890.861872,263.80684,4474.189,76.406539822,63.186274827,12.462892045,55.311437608,12.212889871
Valle del Cauca,2019,hombres,1208.9567690000001,0.0,120.39266599999999,1606.111,397.15423100000004,1088.564102,137.05699600000003,2138.349,75.109862796,75.272304879,9.958392995,67.776392943,11.336798792
Valle del Cauca,2019,mujeres,968.524449,0.0,169.716192,1849.577,881.052551,798.808257,121.106455,2367.332,78.129176643,52.364646024,17.523170654,43.188699739,12.5042228
Valle del Cauca,2019,total,2177.481218,0.0,290.108858,3455.688,1278.206782,1887.372359,258.163451,4505.681,76.696241922,63.011510808,13.323139407,54.616399381,11.856058699
Valle del Cauca,2020,hombres,1156.814071,0.0,188.710679,1619.162,462.347929,968.103392,0.0,2148.042,75.378507497,71.445233489,16.312965392,59.790397276,0.0
Valle del Cauca,2020,mujeres,904.445191,0.0,243.258068,1868.951,964.505809,661.187123,0.0,2383.035,78.427341604,48.393199757,26.895832992,35.377445571,0.0
Valle del Cauca,2020,total,2061.259262,0.0,431.96874699999995,3488.113,1426.8537379999998,1629.290515,0.0,4531.077,76.981984636,59.09382128,20.956546082,46.709797392,0.0
Valle del Cauca,2021,hombres,1196.519,27.491,172.458,1631.423,434.904,1024.061,59.985,2156.54,75.650048395,73.342034234,14.413326838,62.77100713,5.01331933
Valle del Cauca,2021,mujeres,888.085,88.077,172.156,1897.485,1009.401,715.928,58.287,2408.693,78.776549789,46.803240437,19.385128944,37.730371928,6.563225642
Valle del Cauca,2021,total,2084.604,115.567,344.615,3528.909,1444.305,1739.989,118.272,4565.233,77.299642644,59.072192481,16.531417978,49.306721434,5.673611666
Valle del Cauca,2022,hombres,1244.195,57.275,131.613,1637.145,392.95,1112.583,106.641,2155.92,75.93720824,75.99786303,10.578138899,67.958703519,8.571056043
Valle del Cauca,2022,mujeres,1045.91,147.139,171.469,1924.987,879.078,874.441,105.099,2432.808,79.126150355,54.333329013,16.394215243,45.425806106,10.048531335
Valle del Cauca,2022,total,2290.105,204.414,303.081,3562.133,1272.027,1987.024,211.739,4588.728,77.627891159,64.290283151,13.23438832,55.781857427,9.245831038
Valle del Cauca,2023,hombres,1252.207,58.334,116.539,1646.118,393.911,1135.668,111.758,2160.259,76.200027697,76.070298347,9.306691309,68.990670502,8.92487075
